a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,d1,d2,d3,d4,d5,e1,e2,e3,e4,e5,f1,f2,f3,f4,f5,g1,g2,g3,g4,g5,h1,h2,h3,h4,h5
3.4085960649222917,8.0,2.160246899469287,3.1333333333333333,19.333333333333336,3.0875069956086714,4.5,1.4142135623730951,1.25,9.5,3.8853629907423093,3.0,1.1547005383792517,1.0128205128205128,9.666666666666666,3.96385587886619,5.0,1.3228756555322954,0.7000000000000001,12.0,1.8905359532415076,3.0,1.0,0.1,9.0,1.8905359532415076,2.0,1.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4883339783856626,7.666666666666666,2.134374745810949,3.0999999999999996,13.666666666666668,2.724523070701263,2.0,1.224744871391589,1.1,3.0,4.331610831181586,7.5,1.5811388300841898,1.7486425339366516,25.5,4.363619651948824,14.0,2.6457513110645907,1.8,32.0,1.8905359532415076,3.0,1.0,0.1,9.0,0.0,0.0,0.0,0.0,0.0,2.4680514925039145,1.0,1.4142135623730951,1.5,1.0,1.8905359532415076,1.0,1.0,0.5,1.0
3.5713768395740724,7.333333333333333,1.9720265943665387,3.4,14.666666666666668,3.2425939610650554,8.0,2.449489742783178,2.8000000000000003,16.0,4.363619651948824,9.0,2.6457513110645907,3.5,19.0,4.158885253668007,10.0,2.23606797749979,1.2000000000000002,22.0,1.8905359532415076,1.0,1.0,0.5,1.0,1.8905359532415076,1.0,1.0,0.5,1.0,1.8905359532415076,2.0,1.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0
3.474166345899932,5.0,1.6393596310755,2.6,8.5,3.128844989710183,7.0,2.23606797749979,2.3,15.0,4.410006329718444,9.0,1.6583123951777,1.4294117647058822,24.0,3.96385587886619,4.5,1.3228756555322954,0.8500000000000001,10.5,2.7773330646959034,2.0,1.7320508075688772,2.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4681631773759065,8.0,1.7320508075688772,2.05,18.5,2.980994648898612,6.0,2.0,1.8,14.0,4.236372820344401,7.0,1.5,1.169230769230769,21.0,4.318640930995935,10.0,1.8027756377319946,1.1294117647058826,27.0,1.8905359532415076,2.0,1.0,0.2,4.0,1.8905359532415076,2.0,1.0,0.2,4.0,1.8905359532415076,1.0,1.0,0.5,1.0,2.4680514925039145,3.0,1.4142135623730951,1.1,9.0
3.565669384521548,8.666666666666666,2.054804667656325,3.0666666666666664,15.999999999999998,2.724523070701263,4.0,1.224744871391589,0.7,11.0,4.363619651948824,8.0,2.6457513110645907,3.8000000000000003,16.0,4.236372820344401,4.0,1.5,2.1294117647058823,11.0,1.8905359532415076,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,1.0,1.0,0.5,1.0,1.8905359532415076,1.0,1.0,0.5,1.0
3.4953445971012265,8.75,1.8371173070873836,2.325,20.75,2.980994648898612,8.0,2.0,1.2,20.0,4.410006329718444,9.5,1.6583123951777,1.5486425339366514,30.5,4.331610831181585,8.0,1.5811388300841898,1.1692307692307693,22.0,1.8905359532415076,1.0,1.0,0.5,1.0,1.8905359532415076,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,1.0,1.0,0.5,1.0
3.5591207430578535,7.0,1.9720265943665387,3.5666666666666664,14.333333333333332,3.2425939610650554,9.0,2.449489742783178,2.7,21.0,4.1175472595664955,4.5,1.4142135623730951,1.2500000000000002,9.5,4.236372820344401,6.0,1.5,1.7692307692307694,21.0,1.8905359532415076,1.0,1.0,0.5,1.0,1.8905359532415076,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.4680514925039145,1.0,1.4142135623730951,1.5,1.0
3.3651070444227935,6.800000000000001,1.5491933384829668,1.6800000000000002,17.6,2.724523070701263,2.0,1.224744871391589,1.3,5.0,4.109125988739978,5.5,1.6583123951777,1.4794117647058822,13.5,4.331610831181586,9.5,1.5811388300841898,1.0486425339366514,30.5,0.0,0.0,0.0,0.0,0.0,2.4680514925039145,4.0,1.4142135623730951,0.4,8.0,1.8905359532415076,1.0,1.0,0.5,1.0,2.4680514925039145,1.0,1.4142135623730951,1.5,1.0
3.481766103522107,6.75,1.7853571071357126,2.525,13.25,2.724523070701263,3.0,1.224744871391589,0.7,5.0,4.236372820344401,4.0,1.5,1.8,7.0,4.410006329718444,12.0,1.6583123951777,0.8986425339366517,39.0,0.0,0.0,0.0,0.0,0.0,2.7773330646959034,5.0,1.7320508075688772,0.9,9.0,2.4680514925039145,1.0,1.4142135623730951,1.5,1.0,2.7773330646959034,4.0,1.7320508075688772,1.4,8.0
3.4579991434462563,5.600000000000001,1.5491933384829668,2.04,10.0,1.8905359532415076,1.0,1.0,0.5,1.0,4.353666412027481,6.333333333333333,1.3333333333333335,1.565761689291101,22.333333333333332,4.178673529789369,5.666666666666666,1.3743685418725535,0.8999999999999999,13.0,2.980994648898612,7.0,2.0,1.3,15.0,1.8905359532415076,1.0,1.0,0.5,1.0,1.8905359532415076,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5158401197559304,7.0,1.6583123951777,2.15,13.5,2.980994648898612,5.0,2.0,2.1,11.0,4.109125988739978,8.0,1.6583123951777,0.8294117647058823,22.0,4.410006329718444,11.0,1.6583123951777,1.2280542986425338,37.0,1.8905359532415076,0.0,1.0,1.0,0.0,2.4680514925039145,1.0,1.4142135623730951,1.5,1.0,0.0,0.0,0.0,0.0,0.0,2.7773330646959034,4.0,1.7320508075688772,1.2,6.0
3.59508876119196,6.666666666666666,2.0,3.8666666666666667,12.0,3.2425939610650554,6.0,2.449489742783178,3.4000000000000004,10.0,4.363619651948824,11.0,2.6457513110645907,3.1588235294117646,29.0,4.2726342250228795,14.0,2.449489742783178,1.858823529411765,44.0,2.7773330646959034,6.0,1.7320508075688772,0.8,14.0,1.8905359532415076,1.0,1.0,0.5,1.0,1.8905359532415076,0.0,1.0,1.0,0.0,1.8905359532415076,2.0,1.0,0.2,4.0
3.499734876431914,7.0,2.2110831935702664,3.833333333333333,13.666666666666668,3.087853288340329,4.5,1.8708286933869707,2.35,10.5,4.2726342250228795,8.0,2.449489742783178,2.6,14.0,4.236372820344401,5.5,1.5,1.4794117647058822,13.5,1.8905359532415076,2.0,1.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,1.0,1.0,0.5,1.0,1.8905359532415076,0.0,1.0,1.0,0.0
3.1665502302400643,4.6,1.3711309200802089,1.5,12.599999999999998,2.73878624010655,4.5,1.5,1.15,13.5,3.6744952892787466,3.333333333333333,1.1055415967851334,0.5794871794871794,10.666666666666664,3.754563334659087,1.5,1.224744871391589,1.25,1.5,1.8905359532415076,2.0,1.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3182092651722757,3.5,1.5811388300841898,2.4000000000000004,5.0,2.887000706708466,1.9999999999999998,1.2909944487358056,1.4666666666666668,3.3333333333333335,3.96385587886619,3.5,1.3228756555322954,1.05,6.5,4.158885253668007,9.0,2.23606797749979,1.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4885730654711122,7.666666666666666,2.211083193570267,3.433333333333333,13.666666666666666,3.128844989710183,5.0,2.23606797749979,2.7,7.0,3.9624602941101115,5.0,1.5811388300841898,1.1294117647058823,12.0,4.227275532273426,11.0,1.9364916731037085,1.2882352941176471,36.0,0.0,0.0,0.0,0.0,0.0,2.415761655169832,2.5,1.118033988749895,0.45,4.5,1.8905359532415076,2.0,1.0,0.2,4.0,2.7773330646959034,3.0,1.7320508075688772,1.7,5.0
3.2871110166504343,5.833333333333333,1.3743685418725535,1.3833333333333333,15.5,3.2425939610650554,9.0,2.449489742783178,2.9000000000000004,23.0,3.768826504064374,2.0,1.5,1.6,3.0,4.236372820344401,9.5,1.5,0.6486425339366517,31.5,0.0,0.0,0.0,0.0,0.0,2.4680514925039145,3.0,1.4142135623730951,0.7,5.0,2.4680514925039145,2.0,1.4142135623730951,1.2,4.0,1.8905359532415076,1.0,1.0,0.5,1.0
3.4646339357515474,6.25,1.8200274723201295,2.625,11.25,3.128844989710183,5.0,2.23606797749979,2.7,7.0,4.178673529789369,4.0,1.3743685418725535,1.7058823529411764,12.0,4.236372820344401,6.5,1.5,1.1500000000000001,15.5,1.8905359532415076,2.0,1.0,0.2,4.0,1.8905359532415076,1.0,1.0,0.5,1.0,2.4680514925039145,2.0,1.4142135623730951,1.0,2.0,0.0,0.0,0.0,0.0,0.0
3.456567659150786,9.000000000000002,2.1858128414340006,3.0999999999999996,21.666666666666668,3.1947119277820457,7.0,1.7320508075688772,1.6,18.0,4.236372820344401,6.5,1.5,1.4088235294117646,19.5,3.96385587886619,5.5,1.3228756555322954,0.44999999999999996,12.5,1.8905359532415076,2.0,1.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
3.456567659150786,7.333333333333333,2.185812841434,3.2,12.666666666666666,2.724523070701263,2.0,1.224744871391589,1.1,3.0,4.08730813106686,5.333333333333333,1.4529663145135578,1.558974358974359,20.666666666666664,4.27263422502288,10.0,2.449489742783178,2.4588235294117644,26.0,2.73878624010655,6.0,1.5,0.7,18.0,1.8905359532415076,1.0,1.0,0.5,1.0,1.8905359532415076,2.0,1.0,0.2,4.0,1.8905359532415076,1.0,1.0,0.5,1.0
3.4715644922733744,5.75,1.7853571071357126,2.625,8.25,2.7773330646959034,4.0,1.7320508075688772,1.2,6.0,4.331610831181586,6.5,1.5811388300841898,1.75,16.5,4.331610831181585,6.0,1.5811388300841898,1.8000000000000003,14.0,2.4680514925039145,3.0,1.4142135623730951,0.7,5.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,0.0,1.0,1.0,0.0,1.8905359532415076,2.0,1.0,0.2,4.0
3.559120743057853,7.666666666666666,1.9720265943665385,3.233333333333333,15.0,3.128844989710183,7.0,2.23606797749979,2.3,15.0,4.363619651948824,11.0,2.6457513110645907,3.1588235294117646,29.0,4.236372820344401,8.5,1.5,0.6794117647058824,23.5,1.8905359532415076,2.0,1.0,0.2,4.0,2.4680514925039145,3.0,1.4142135623730951,0.7,5.0,1.8905359532415076,1.0,1.0,0.5,1.0,1.8905359532415076,2.0,1.0,0.2,4.0
3.574598168779527,14.0,2.7386127875258306,3.6,30.0,2.980994648898612,4.0,2.0,2.6,10.0,4.363619651948824,9.0,2.6457513110645907,4.2384615384615385,31.0,4.4384694706233025,17.0,2.8284271247461903,2.697285067873303,55.0,1.8905359532415076,3.0,1.0,0.1,9.0,2.4680514925039145,2.0,1.4142135623730951,1.0,2.0,2.4680514925039145,3.0,1.4142135623730951,0.7,5.0,2.4680514925039145,2.0,1.4142135623730951,1.0,2.0
3.4149192252238167,6.666666666666667,2.0275875100994067,2.8666666666666667,11.999999999999998,2.980994648898612,6.0,2.0,1.8,14.0,4.363619651948824,12.0,2.6457513110645907,3.058823529411765,34.0,3.96385587886619,7.0,1.3228756555322954,0.45882352941176474,23.0,2.4680514925039145,3.0,1.4142135623730951,1.1,9.0,1.8905359532415076,2.0,1.0,0.2,4.0,1.8905359532415076,1.0,1.0,0.5,1.0,2.4680514925039145,2.0,1.4142135623730951,1.2,4.0
3.498898271292667,6.0,1.75,2.5500000000000003,9.0,2.7773330646959034,4.0,1.7320508075688772,1.2,6.0,4.396631177976098,11.5,1.8708286933869707,1.308823529411765,33.5,4.363619651948824,12.0,2.6457513110645907,2.8588235294117648,32.0,2.980994648898612,6.0,2.0,1.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,1.0,1.0,0.5,1.0
3.1502759556142714,6.333333333333334,1.4624940645653537,1.1333333333333333,17.666666666666668,2.855322726784485,3.3333333333333335,1.1547005383792517,0.9333333333333333,9.333333333333334,4.109125988739978,5.5,1.6583123951777,1.25,10.5,3.6744952892787466,2.0,1.1055415967851334,0.8666666666666666,4.0,1.8905359532415076,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3574456295071347,5.0,1.8200274723201295,2.65,9.0,3.0875069956086714,3.0,1.4142135623730951,1.8,6.0,3.8853629907423093,2.9999999999999996,1.1547005383792517,0.9196078431372549,7.666666666666666,3.8853629907423093,4.666666666666667,1.1547005383792517,0.4196078431372549,12.666666666666666,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,2.0,1.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,2.4680514925039145,3.0,1.4142135623730951,0.7,5.0
3.3690686798321776,3.000000000000001,1.2649110640673518,1.9400000000000004,5.4,3.014247538312889,1.6666666666666665,1.2018504251546631,1.5666666666666667,2.333333333333333,4.011034912856436,8.0,2.0,1.6588235294117648,26.0,4.158885253668007,12.0,2.23606797749979,1.4588235294117649,38.0,1.8905359532415076,2.0,1.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,2.0,1.0,0.2,4.0
3.4387438007054945,5.0,1.7677669529663689,2.7499999999999996,7.5,2.6444550253209225,1.3333333333333333,1.1055415967851334,1.0,1.3333333333333333,4.318640930995935,9.0,1.8027756377319946,1.7986425339366514,30.0,4.2726342250228795,12.0,2.449489742783178,1.6,28.0,2.7773330646959034,5.0,1.7320508075688772,1.1,11.0,1.8905359532415076,3.0,1.0,0.1,9.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,1.0,1.0,0.5,1.0
3.6413093975374244,8.0,2.1081851067789197,3.9333333333333336,13.999999999999998,3.3335793879909996,9.0,2.6457513110645907,3.7,21.0,4.331610831181586,6.0,1.5811388300841898,1.9294117647058824,16.0,4.331610831181586,7.0,1.5811388300841898,1.758823529411765,21.0,2.4680514925039145,3.0,1.4142135623730951,0.7,5.0,1.8905359532415076,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4680514925039145,2.0,1.4142135623730951,1.2,4.0
3.353753620966037,4.25,1.6393596310755,2.375,6.75,2.724523070701263,1.0,1.224744871391589,1.5,1.0,4.158885253668007,7.0,2.23606797749979,2.3,15.0,4.1175472595664955,5.0,1.4142135623730951,1.2000000000000002,12.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,1.0,1.0,0.5,1.0,1.8905359532415076,2.0,1.0,0.2,4.0,1.8905359532415076,2.0,1.0,0.2,4.0
3.52725887989921,9.333333333333334,1.8559214542766742,2.3333333333333335,22.666666666666664,3.128844989710183,7.0,2.23606797749979,2.7,19.0,4.236372820344401,5.0,1.5,1.6,11.0,4.1175472595664955,4.5,1.4142135623730951,1.1500000000000001,8.5,1.8905359532415076,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.353262030303213,6.666666666666667,2.2607766610417563,3.1999999999999997,11.999999999999998,2.9324200301522874,1.5,1.5811388300841898,2.25,1.5,4.1175472595664955,5.5,1.4142135623730951,1.3794117647058823,17.5,4.236372820344401,9.5,1.5,0.5794117647058823,28.5,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,1.0,1.0,0.5,1.0,2.4680514925039145,2.0,1.4142135623730951,1.0,2.0,1.8905359532415076,2.0,1.0,0.2,4.0
3.5160304390632264,8.25,1.713913650100261,2.175,18.75,2.4680514925039145,5.0,1.4142135623730951,0.30000000000000004,13.0,4.331610831181585,7.5,1.5811388300841898,1.7088235294117646,23.5,4.475879819412128,10.0,1.7320508075688772,1.7588235294117647,29.0,1.8905359532415076,2.0,1.0,0.2,4.0,1.8905359532415076,1.0,1.0,0.5,1.0,1.8905359532415076,1.0,1.0,0.5,1.0,2.7773330646959034,7.0,1.7320508075688772,0.7,19.0
3.3833646101324044,6.2,1.523154621172782,1.62,13.400000000000002,2.4680514925039145,5.0,1.4142135623730951,0.30000000000000004,13.0,4.236372820344401,3.5,1.5,2.15,7.5,4.396631177976097,12.5,1.8708286933869707,1.378054298642534,42.5,0.0,0.0,0.0,0.0,0.0,2.7773330646959034,4.0,1.7320508075688772,1.4,8.0,2.4680514925039145,2.0,1.4142135623730951,1.0,2.0,2.4680514925039145,2.0,1.4142135623730951,1.0,2.0
3.367259366808388,5.199999999999999,1.5231546211727818,2.2,13.2,3.1058698695930933,8.5,2.0615528128088303,1.65,22.5,3.9624602941101115,4.5,1.5811388300841898,1.05,7.5,3.96385587886619,6.5,1.3228756555322954,0.37941176470588234,18.5,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,2.0,1.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,2.0,1.0,0.2,4.0
3.3095405988799635,7.6000000000000005,1.7435595774162695,1.8,19.6,2.9324200301522874,5.5,1.5811388300841898,1.15,14.5,4.109125988739978,8.0,1.6583123951777,0.7692307692307694,23.0,4.236372820344401,6.0,1.5,1.4692307692307693,18.0,2.4680514925039145,3.0,1.4142135623730951,0.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,0.0,1.0,1.0,0.0
3.3975823118569197,3.0,1.4282856857085702,2.3800000000000003,3.8000000000000007,3.0790857247821535,2.5,1.6583123951777,2.25,2.5,4.2726342250228795,12.0,2.449489742783178,2.0588235294117645,34.0,4.1175472595664955,6.5,1.4142135623730951,1.0088235294117647,20.5,2.4680514925039145,3.0,1.4142135623730951,0.7,5.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,2.0,1.0,0.2,4.0,2.4680514925039145,3.0,1.4142135623730951,0.7,5.0
3.603143158808949,8.0,1.9148542155126764,3.333333333333334,18.000000000000004,3.2425939610650554,7.0,2.449489742783178,3.3,15.0,4.2726342250228795,8.0,2.449489742783178,3.2588235294117647,22.0,4.363619651948824,16.0,2.6457513110645907,1.4588235294117649,42.0,0.0,0.0,0.0,0.0,0.0,2.4680514925039145,3.0,1.4142135623730951,0.7,5.0,2.4680514925039145,2.0,1.4142135623730951,1.0,2.0,1.8905359532415076,1.0,1.0,0.5,1.0
3.5090998825413995,8.0,1.75,1.9500000000000002,15.0,1.8905359532415076,2.0,1.0,0.2,4.0,4.331610831181585,5.5,1.5811388300841898,2.319230769230769,18.5,4.475879819412128,9.5,1.7320508075688772,1.6794117647058824,24.5,1.8905359532415076,2.0,1.0,0.2,4.0,2.7773330646959034,1.0,1.7320508075688772,2.5,1.0,1.8905359532415076,0.0,1.0,1.0,0.0,2.4680514925039145,3.0,1.4142135623730951,0.7,5.0
3.4983523343068366,7.000000000000001,2.0,3.1666666666666665,13.666666666666666,3.2425939610650554,6.0,2.449489742783178,3.6,12.0,4.1175472595664955,3.5,1.4142135623730951,1.7794117647058822,9.5,4.363619651948824,14.0,2.6457513110645907,2.2,36.0,0.0,0.0,0.0,0.0,0.0,2.4680514925039145,4.0,1.4142135623730951,0.4,8.0,1.8905359532415076,0.0,1.0,1.0,0.0,1.8905359532415076,1.0,1.0,0.5,1.0
3.3476329221859613,5.000000000000001,1.61245154965971,2.2600000000000002,10.6,3.0875069956086714,4.0,1.4142135623730951,1.4,8.0,4.062207898537519,4.0,1.3333333333333333,1.1333333333333333,8.666666666666666,3.96385587886619,5.0,1.3228756555322954,0.6,11.0,1.8905359532415076,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
3.5192641341604487,6.999999999999999,1.9436506316151003,2.8333333333333335,10.333333333333334,2.7773330646959034,3.0,1.7320508075688772,1.7,5.0,4.331610831181586,8.5,1.5811388300841898,1.1794117647058824,23.5,4.236372820344401,9.0,1.5,0.7692307692307693,29.0,2.4680514925039145,2.0,1.4142135623730951,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4680514925039145,1.0,1.4142135623730951,1.5,1.0
3.539610520339196,7.666666666666666,2.0275875100994063,3.3666666666666667,16.333333333333332,3.3335793879909996,9.0,2.6457513110645907,3.5000000000000004,19.0,4.363619651948824,14.0,2.6457513110645907,2.9384615384615387,48.0,4.158885253668007,10.0,2.23606797749979,1.2,22.0,2.4680514925039145,5.0,1.4142135623730951,0.30000000000000004,13.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
3.469221199664365,7.0,1.8200274723201295,2.4000000000000004,13.5,2.4680514925039145,5.0,1.4142135623730951,0.30000000000000004,13.0,4.361345114769428,7.666666666666666,1.5634719199411433,1.5657616892911008,23.666666666666664,4.2726342250228795,9.0,2.449489742783178,2.5000000000000004,19.0,2.73878624010655,4.5,1.5,1.15,13.5,0.0,0.0,0.0,0.0,0.0,2.4680514925039145,0.0,1.4142135623730951,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.182042274849148,2.6666666666666665,1.4433756729740643,1.8666666666666667,3.0,2.724523070701263,2.0,1.224744871391589,1.1,3.0,3.8853629907423093,3.6666666666666665,1.1547005383792517,0.5,6.999999999999999,4.062207898537519,5.333333333333333,1.3333333333333335,0.7529411764705883,13.333333333333332,1.8905359532415076,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,2.0,1.0,0.2,4.0,2.4680514925039145,2.0,1.4142135623730951,1.0,2.0
3.6245081378623727,7.666666666666667,1.9436506316151003,3.4999999999999996,14.333333333333334,3.0875069956086714,3.5,1.4142135623730951,1.4500000000000002,5.5,4.236372820344401,5.5,1.5,1.35,11.5,4.236372820344401,5.5,1.5,1.4794117647058822,13.5,1.8905359532415076,1.0,1.0,0.5,1.0,2.4680514925039145,5.0,1.4142135623730951,0.30000000000000004,13.0,0.0,0.0,0.0,0.0,0.0,1.8905359532415076,1.0,1.0,0.5,1.0
3.499734876431913,10.666666666666668,2.211083193570267,2.6,23.333333333333336,2.4680514925039145,1.0,1.4142135623730951,1.5,1.0,4.4384694706233025,18.0,2.8284271247461903,2.597285067873303,60.0,4.318640930995935,10.5,1.8027756377319946,1.2088235294117646,31.5,1.8905359532415076,1.0,1.0,0.5,1.0,2.7773330646959034,5.0,1.7320508075688772,1.1,11.0,2.4680514925039145,2.0,1.4142135623730951,1.0,2.0,2.4680514925039145,3.0,1.4142135623730951,0.7,5.0
